,Data,AMAZONAS_ena,ARAGUARI_ena,CAPIVARI_ena,DOCE_ena,GRANDE_ena,IGUACU_ena,ITABAPOANA_ena,ITAJAI_ena,JACUI_ena,JEQUITINHONHA_ena,MUCURI_ena,PARAGUACU_ena,PARAGUAI_ena,PARAIBA_ena,PARANA_ena,PARANAIBA_ena,PARANAPANEMA_ena,PARNAIBA_ena,SFRANCISCO_ena,TIETE_ena,TOCANTINS_ena,URUGUAI_ena
261,2020-09-18,2286.83300781,241.39300537,68.27300262,226.42100525,953.71697998,1403.31201172,22.46999931,82.81999969,1246.27404785,43.57899857,2.73600006,14.95100021,260.30999756,300.41699219,5151.52978516,1229.22900391,553.72802734,59.64099884,1964.37402344,372.51998901,1302.54003906,2067.10693359
262,2020-09-19,2248.12109375,221.61399841,68.97499847,225.5019989,941.29199219,1372.63305664,21.87899971,82.87400055,1017.29602051,43.00999832,2.36599994,18.27700043,264.82998657,316.60900879,5189.37988281,1220.38598633,546.68597412,60.36800003,1937.41601563,383.52398682,1292.60302734,1984.0579834
263,2020-09-20,2225.24511719,203.05000305,71.27200317,223.10800171,935.22198486,1342.40405273,20.78300095,77.43599701,819.4420166,41.33300018,1.95099998,23.91799927,268.58401489,359.68399048,5133.82617188,1211.60595703,503.39700317,61.39699936,1906.11401367,405.81600952,1264.31396484,1857.71801758
264,2020-09-21,2183.88208008,182.49499512,74.97299957,225.45199585,936.04199219,1308.19604492,20.57999992,70.85600281,735.33197021,40.98600006,1.995,28.77700043,272.49499512,423.34298706,5043.65185547,1206.39794922,476.9460144,59.54600143,1868.48303223,460.45498657,1265.76403809,1721.7130127
265,2020-09-22,2186.23510742,170.93800354,75.93000031,231.07600403,968.57299805,1277.34997559,23.75200081,70.03600311,667.45501709,40.61800003,1.99100006,32.62400055,275.96499634,597.08197021,4861.328125,1215.72497559,513.74102783,57.27399826,1829.8659668,892.78302002,1255.24804688,1583.10595703
266,2020-09-23,2139.24511719,162.68800354,90.35099792,238.51699829,1022.67498779,1254.5949707,29.40299988,68.91300201,622.34100342,38.88299942,1.98599994,35.57899857,275.32699585,757.2869873,4927.0859375,1249.02099609,509.26098633,59.44499969,1814.46398926,501.31500244,1244.27905273,1499.74902344
267,2020-09-24,2117.80200195,157.62199402,92.0739975,245.625,1098.20898438,1217.62805176,32.9620018,66.70200348,581.53198242,39.625,1.98199999,36.22000122,277.7789917,764.13299561,4878.86083984,1319.78601074,487.21899414,60.64699936,1818.2779541,496.90701294,1260.65600586,1426.05102539
268,2020-09-25,2129.125,154.84199524,91.0530014,249.1499939,1174.30505371,1175.16503906,33.28300095,64.58000183,510.95599365,39.75799942,1.61600006,34.03699875,275.1210022,620.13800049,4959.37011719,1375.42004395,487.90499878,63.09700012,1826.42895508,474.68499756,1253.9119873,1377.8170166
269,2020-09-26,2158.21606445,152.7749939,90.09500122,247.40600586,1228.52099609,1147.60705566,30.09399986,63.27899933,490.73199463,37.22800064,1.97300005,30.45000076,271.60101318,569.75897217,5035.08300781,1397.08605957,516.57202148,60.24700165,1846.56396484,455.7749939,1233.8840332,1304.11901855
270,2020-09-27,2178.19189453,154.27600098,80.77999878,241.53999329,1251.07800293,1185.76098633,26.2140007,61.2820015,500.97601318,36.28699875,1.96899998,27.00300026,263.30700684,575.57598877,5155.95410156,1384.9239502,553.36999512,57.80099869,1885.42297363,457.14700317,1226.75097656,1302.15905762
271,2020-09-28,2192.73901367,160.66400146,68.65599823,237.98599243,1231.79199219,1289.38598633,23.73500061,88.90000153,532.11297607,33.7859993,2.01799989,23.82500076,262.69100952,516.65002441,5230.51123047,1356.75500488,579.07501221,54.59000015,1918.08605957,466.9039917,1234.7989502,1598.4510498
272,2020-09-29,2213.00292969,167.97099304,50.79000092,236.36700439,1192.26098633,1385.47595215,21.86199951,109.94000244,610.99298096,32.13600159,1.65199995,21.0,263.50698853,459.76998901,5234.01513672,1317.76599121,607.5880127,52.58499908,1914.48803711,454.13400269,1192.92297363,1982.13598633
273,2020-09-30,2218.8659668,171.50999451,50.27999878,233.66900635,1159.75805664,1412.43798828,20.95100021,104.34100342,604.09698486,30.11400032,1.95500004,18.67700005,259.8789978,417.85998535,5240.72314453,1281.02600098,616.26599121,54.79399872,1873.50402832,434.20999146,1210.6829834,2054.92797852
274,2020-10-01,2223.89697266,168.66099548,64.57299805,231.88400269,1112.32995605,1368.84094238,20.54599953,108.92299652,530.30297852,29.9260006,2.0,16.88400078,257.59698486,397.05899048,5218.93115234,1251.90197754,619.26800537,55.08800125,1824.75695801,413.2250061,1205.60705566,1932.61694336
275,2020-10-02,2197.43798828,162.4940033,71.08100128,228.20599365,1053.26098633,1336.65197754,20.15800095,104.85800171,502.13299561,29.37800026,1.63399994,15.57299995,257.67098999,394.87701416,5273.15917969,1231.29602051,593.70098877,57.09999847,1774.16394043,427.58401489,1182.16394043,1833.08703613
276,2020-10-03,2166.41796875,159.99099731,73.56900024,223.70399475,999.78198242,1317.38793945,18.65699959,91.75299835,507.79098511,27.42200089,1.62899995,14.67199993,255.32800293,368.02801514,5305.18994141,1215.72998047,576.48297119,55.09500122,1727.33703613,437.51098633,1165.29199219,1735.05004883
277,2020-10-04,2133.95800781,162.80400085,83.01300049,220.09100342,959.61401367,1318.46801758,17.3579998,92.34200287,533.48901367,26.85400009,1.625,13.85400009,257.25500488,346.33700562,5339.35791016,1195.58398438,553.32397461,56.83300018,1678.73706055,442.08099365,1168.93798828,1667.59997559
278,2020-10-05,2111.21411133,170.99099731,90.66999817,224.3480072,925.82098389,1314.41003418,17.9489994,100.25800323,579.28997803,26.1989994,1.66999996,13.25,257.86898804,344.24899292,5282.27099609,1181.41003418,518.75897217,57.24700165,1630.15405273,443.15100098,1152.11303711,1642.25305176
279,2020-10-06,2082.7800293,177.85699463,101.51699829,228.57299805,897.61102295,1301.40197754,21.23800087,91.98500061,574.95397949,25.19400024,1.97300005,12.57199955,256.69500732,365.33200073,5193.97900391,1165.3840332,488.01998901,61.55199814,1587.2199707,445.9670105,1137.14294434,1543.10998535
280,2020-10-07,2064.0300293,177.37600708,98.13500214,238.26699829,874.24200439,1261.16003418,19.61899948,86.26200104,542.89001465,24.41799927,2.02200007,11.9119997,254.54100037,355.68099976,5071.57324219,1156.02099609,484.57501221,62.26800156,1559.86499023,487.32901001,1166.44494629,1423.69604492
281,2020-10-08,2028.9050293,170.17399597,105.21800232,239.11199951,856.3369751,1239.15600586,18.25200081,84.08599854,501.41101074,23.04100037,1.87899995,11.41100025,254.18899536,372.72601318,4922.54394531,1148.64404297,500.5249939,66.39499664,1542.84204102,485.8039856,1154.70898438,1311.30603027
282,2020-10-09,2007.57104492,162.80700684,117.72399902,244.9940033,843.45697021,1266.14501953,21.62599945,82.21399689,458.13101196,22.15800095,1.875,11.28999996,256.98098755,373.67199707,4831.53710938,1142.9510498,517.94500732,70.82299805,1523.16296387,613.89398193,1204.53796387,1206.45800781
283,2020-10-10,1991.51904297,150.33099365,111.08799744,245.07800293,836.81097412,1329.64294434,40.24900055,80.68099976,422.63500977,19.63599968,1.86600006,11.02000046,258.36499023,388.59100342,4771.32177734,1132.74304199,557.9710083,75.2480011,1505.32800293,555.04302979,1271.13098145,1135.92004395
284,2020-10-11,1958.375,136.77600098,91.7539978,238.76899719,844.25598145,1386.41394043,40.56999969,75.84899902,376.61999512,17.75,1.55299997,10.67700005,254.83799744,398.875,4768.49804688,1133.81201172,608.53198242,76.49900055,1495.07299805,575.19598389,1334.98999023,1082.76501465
285,2020-10-12,1921.96594238,123.70400238,73.44200134,247.03199768,854.19299316,1383.20605469,67.64499664,68.48500061,369.73199463,18.06999969,1.54499996,9.90499973,264.67098999,467.31900024,4701.71191406,1147.20397949,736.98699951,72.07099915,1486.74401855,527.065979,1364.20996094,1040.58398438
286,2020-10-13,1896.51501465,115.85099792,71.65499878,251.74299622,857.809021,1376.1159668,64.35500336,62.60100174,372.13400269,17.90999985,1.90199995,8.92000008,271.31500244,378.30700684,4710.56591797,1173.12097168,807.20202637,67.51799774,1479.40795898,521.37701416,1400.01904297,997.8170166
287,2020-10-14,1874.51098633,109.2559967,73.44200134,258.96899414,860.11602783,1379.87695313,37.70199966,58.34000015,341.58499146,21.20100021,1.84399998,7.60099983,299.34698486,404.24099731,4677.40576172,1206.35095215,778.39300537,67.44599915,1466.71594238,521.35998535,1403.88696289,958.33898926
288,2020-10-15,1857.15698242,103.8789978,73.95200348,264.36199951,869.39202881,1403.36499023,30.43199921,52.15299988,326.6499939,24.72100067,1.52699995,6.39300013,296.98400879,413.75,4838.64306641,1263.12805176,710.34899902,70.55200195,1456.64697266,506.80200195,1389.57702637,911.48699951
289,2020-10-16,1863.58898926,102.6969986,69.55000305,276.09899902,884.83099365,1402.57495117,52.42900085,47.3030014,325.04501343,28.87199974,1.21000004,5.37099981,295.74398804,435.39001465,5008.00292969,1304.96594238,654.28900146,70.48000336,1456.76196289,486.51800537,1372.51000977,884.559021
290,2020-10-17,1861.46704102,103.08499908,67.44400024,299.14801025,898.55999756,1344.72802734,64.625,43.59400177,316.63900757,36.42399979,2.23600006,7.41499996,329.04699707,408.10598755,5207.05810547,1329.53503418,615.53100586,66.04000092,1463.00402832,470.64001465,1351.00195313,838.47998047
291,2020-10-18,1856.21899414,103.00499725,65.65699768,329.44900513,909.2789917,1249.26000977,55.7859993,40.54499817,316.88900757,44.6269989,4.24499989,13.74300003,314.1619873,396.95098877,5265.80615234,1347.49597168,595.48400879,64.08100128,1470.11999512,466.38299561,1339.14001465,814.96398926
292,2020-10-19,1848.49304199,100.48200226,66.42299652,324.14801025,925.86401367,1145.63696289,41.4469986,37.62099838,296.39401245,56.46099854,9.40600014,18.70499992,329.36599731,378.49301147,5270.20019531,1372.54199219,573.00299072,62.06000137,1475.89294434,516.69396973,1314.89501953,785.27197266
293,2020-10-20,1845.87805176,95.89199829,65.59400177,324.54299927,970.03302002,1062.0670166,36.84199905,36.87200165,287.10699463,69.04599762,9.39700031,22.96100044,335.71899414,379.38101196,5223.77197266,1423.70300293,566.70202637,64.01999664,1487.48095703,591.99401855,1305.86901855,762.39898682
294,2020-10-21,1834.88098145,91.60199738,64.89199829,331.55300903,1025.11206055,979.98999023,33.40100098,35.60699844,275.625,85.51999664,9.12899971,26.51000023,341.21499634,406.96099854,5214.45410156,1514.58398438,572.89501953,59.57699966,1502.83496094,560.74200439,1307.29504395,749.75500488
295,2020-10-22,1822.35095215,91.27500153,64.2539978,347.33099365,1081.87805176,914.1630249,38.39400101,33.46699905,260.98098755,106.35299683,8.44999981,27.05800056,353.43600464,396.81900024,5261.68017578,1646.35400391,586.29302979,62.97600174,1515.43603516,551.67999268,1294.63098145,736.55297852
296,2020-10-23,1820.06494141,95.96499634,69.23100281,410.53601074,1104.64294434,858.61499023,36.89300156,31.57699966,267.49899292,129.82099915,8.08399963,23.11800003,350.79598999,396.5539856,5359.88720703,1821.10998535,594.03497314,62.60699844,1512.95300293,544.96697998,1299.93994141,722.41101074
297,2020-10-24,1825.89501953,102.02799988,70.8259964,555.59698486,1132.05895996,809.31799316,40.51900101,31.66600037,273.71200562,153.92599487,7.76300001,20.22900009,347.89498901,409.66799927,5456.53076172,2064.4699707,607.29498291,67.23100281,1498.01696777,536.23901367,1386.23803711,703.10101318
298,2020-10-25,1836.14697266,105.76799774,70.63400269,724.49798584,1132.18798828,779.60699463,46.23799896,30.06100082,307.78900146,185.42100525,7.80800009,18.31500053,342.95498657,409.09500122,5606.54589844,2336.37695313,601.11999512,69.86199951,1480.05895996,592.26501465,1466.85998535,686.26202393
299,2020-10-26,1838.73999023,107.74900055,68.97499847,1024.97998047,1121.36499023,762.85302734,67.45899963,29.70499992,348.76000977,216.82400513,8.75800037,17.19000053,356.72601318,476.14199829,5782.17578125,2550.02392578,604.60400391,70.41999817,1519.07202148,541.12597656,1551.35900879,678.11602783
300,2020-10-27,1851.24499512,109.99199677,66.99700165,999.34899902,1120.99694824,746.83898926,59.44599915,29.82999992,341.0369873,269.76998901,10.58899975,19.24399948,335.19198608,494.13800049,6000.10595703,2662.51806641,604.10797119,72.05200195,1570.22802734,544.92797852,1624.45703125,665.96502686
301,2020-10-28,1891.72595215,111.60299683,73.18699646,825.54199219,1129.10998535,718.54998779,40.84000015,29.31299973,323.87799072,417.42001343,10.99499989,19.68000031,372.02700806,497.32299805,6213.76416016,2705.44311523,605.94799805,73.84200287,1919.49902344,510.01098633,1737.72302246,667.88897705
302,2020-10-29,1951.40197754,112.31400299,84.48000336,683.5289917,1137.92004395,685.40997314,33.8390007,28.92000008,289.00201416,520.75598145,10.14700031,18.62100029,395.98999023,499.88500977,6450.75097656,2701.83691406,591.61700439,79.3789978,2454.25,507.1789856,1818.96704102,667.13201904
303,2020-10-30,2010.26098633,108.95800018,104.1969986,671.00201416,1150.08105469,677.23400879,54.65599823,31.54100037,268.76901245,495.49301147,10.58899975,17.85000038,399.98800659,493.89801025,6585.53613281,2663.83398438,576.49298096,84.20300293,2819.52807617,1266.38195801,1906.57897949,662.68701172
304,2020-10-31,2098.66894531,105.8030014,113.76799774,763.76098633,1176.36096191,684.7800293,117.44200134,38.06700134,253.28700256,482.48300171,11.02600002,16.75300026,399.20300293,520.77197266,6869.875,2629.28198242,582.01098633,88.22100067,2937.12890625,881.69396973,2149.57592773,636.83502197
305,2020-11-01,2196.53588867,102.56400299,94.17900085,1080.74401855,1223.31994629,693.91900635,191.42900085,34.7859993,241.43899536,979.21502686,13.69999981,19.05800056,390.39898682,676.90100098,7016.44287109,2663.52709961,578.05200195,90.98400116,2934.59912109,717.82800293,2357.39501953,619.21899414
306,2020-11-02,2260.93896484,104.62799835,78.73799896,1154.88195801,1280.98205566,697.64202881,173.09300232,33.50299835,228.07899475,1252.13598633,19.84199905,21.72500038,377.51998901,720.92102051,7062.55322266,2690.44091797,608.31402588,97.03299713,2965.86694336,687.3380127,2613.37890625,595.92199707
307,2020-11-03,2295.91210938,111.14499664,71.33599854,943.60699463,1319.29199219,686.09197998,94.33100128,32.52199936,221.55499268,1245.12097168,35.89899826,41.87900162,352.42800903,676.07501221,7101.78613281,2669.23901367,644.35601807,101.3710022,3014.26098633,608.74102783,2911.05908203,584.83599854
308,2020-11-04,2355.89111328,127.67900085,75.73899841,761.3079834,1334.18103027,679.98400879,62.41500092,35.125,216.34199524,1022.93701172,35.84999847,80.29199982,320.15100098,666.90301514,7134.49121094,2571.99707031,660.15600586,105.40799713,3369.58007813,609.13500977,3141.61108398,567.44299316
309,2020-11-05,2479.72900391,153.79499817,69.9960022,632.5880127,1330.84094238,690.82397461,55.41500092,36.33800125,210.61399841,771.06402588,48.08200073,80.29199982,298.01901245,752.96002197,7128.70410156,2441.3359375,651.87799072,108.38500214,3873.55102539,609.99102783,3395.12011719,551.82000732
310,2020-11-06,2625.61499023,183.36399841,64.57299805,575.46801758,1317.89794922,715.87200928,52.74900055,34.43000031,197.28100586,955.57098389,62.80400085,91.10800171,286.90701294,641.86499023,7055.63916016,2301.85107422,623.05999756,117.86799622,4388.69384766,584.50799561,3594.0690918,542.13598633
311,2020-11-07,2775.29394531,206.22799683,66.10399628,522.4329834,1308.45996094,720.57897949,45.4280014,32.39699936,191.51300049,1008.56402588,55.79999924,142.95700073,281.02398682,583.15002441,6925.19677734,2163.68188477,586.21398926,127.21099854,4413.95507813,549.08599854,3627.3269043,519.23901367
312,2020-11-08,2880.71899414,214.7769928,67.37999725,482.22000122,1298.25805664,702.00598145,41.4640007,31.46999931,181.96699524,776.09899902,51.63100052,200.1499939,283.18399048,560.14898682,6743.26904297,2040.60498047,555.69500732,135.71400452,4308.52685547,518.43597412,3617.95288086,511.17300415
313,2020-11-09,2916.81591797,208.53300476,67.18900299,470.06500244,1286.44897461,683.97698975,37.88800049,31.61300087,189.6000061,610.11798096,43.5909996,233.33099365,280.02099609,557.63397217,6584.48291016,1946.1340332,520.78497314,138.83099365,4033.60595703,554.13800049,3614.53491211,488.49700928
314,2020-11-10,2867.20507813,193.08799744,70.2519989,462.85699463,1306.33703613,675.82000732,37.5,38.03099823,179.97599792,398.5289917,34.45299911,257.9460144,278.00201416,685.84899902,6460.29882813,1890.45996094,499.39001465,141.05099487,3819.38500977,595.61499023,3534.09301758,485.33599854
315,2020-11-11,2810.09106445,175.89500427,75.86699677,461.69000244,1373.02600098,697.68103027,67.35800171,42.00699997,176.69000244,290.49700928,27.39100075,297.04699707,293.01098633,872.21002197,6377.00683594,1885.14196777,522.50897217,138.55200195,3893.76000977,639.01501465,3391.59399414,530.3079834
316,2020-11-12,2766.26293945,165.74200439,201.82200623,524.43701172,1506.49499512,773.64801025,61.09999847,43.32699966,169.94000244,251.67799377,22.08300018,352.4460144,305.59698486,1063.88195801,6273.06591797,1893.11499023,572.78497314,131.26300049,4106.83398438,654.91802979,3286.01489258,594.12298584
317,2020-11-13,2730.57397461,164.80900574,144.71400452,637.3380127,1681.82495117,900.34100342,95.73200226,63.72399902,178.64700317,236.30599976,19.93199921,389.60400391,306.71099854,1322.67004395,6126.76123047,1924.20202637,617.99298096,119.59400177,4408.07177734,670.75897217,3189.70410156,663.69702148
318,2020-11-14,2699.63500977,171.88400269,120.33999634,809.20599365,1857.42102051,983.82501221,111.80799866,61.45999908,167.94099426,240.33099365,17.96299934,286.59298706,303.2539978,1320.47595215,6071.74121094,2031.27905273,640.25201416,110.65799713,4727.98583984,660.49798584,3154.85498047,662.68103027
319,2020-11-15,2657.00292969,180.71499634,103.49500275,915.23797607,2057.62988281,1019.08197021,82.77600098,51.84999847,155.67700195,248.23300171,15.69499969,159.26499939,302.18399048,1227.7010498,6014.57714844,2195.375,684.11499023,106.65899658,4931.17382813,689.48699951,3063.52490234,638.42102051
